Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
337,20,RL,86.0,14157,Pave,,IR1,HLS,AllPub,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,0,0,PConc,0,0,4.0,6.0,1249,1.0,0,673,1922,GasA,0,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,0,8,8,1,0,Attchd,2005.0,3.0,3,676,0,0,2,178,51,0,0,0,0,0,0,,0,7,2007,WD,Normal,12.841132451487937
338,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,0,0,PConc,0,0,3.0,6.0,810,1.0,0,726,1536,GasA,0,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,0,7,8,0,0,Attchd,2002.0,2.0,2,532,0,0,2,192,74,0,0,0,0,0,0,,0,12,2008,WD,Normal,12.273735966890268
339,20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,2.0,5.0,213,1.0,0,995,1208,GasA,0,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,0,8,8,0,0,Attchd,1984.0,2.0,2,440,0,0,2,108,45,0,0,0,0,0,0,Shed,400,5,2006,WD,Normal,12.218500103788145
340,20,RL,66.0,12400,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,0,0,CBlock,0,0,1.0,3.0,585,1.0,0,630,1215,GasA,0,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,0,6,8,0,0,Attchd,1958.0,1.0,1,297,0,0,2,0,0,0,0,234,0,0,0,,0,6,2009,WD,Normal,11.951186847493476
341,60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,967,967,GasA,0,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,0,9,8,0,0,Attchd,2002.0,3.0,2,431,0,0,2,135,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,12.220473454337986
342,20,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,,0.0,0,0,CBlock,0,0,1.0,1.0,0,1.0,0,721,721,GasA,0,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,0,4,8,0,0,CarPort,1950.0,1.0,1,294,0,0,0,250,0,24,0,0,0,0,0,,0,9,2009,WD,Normal,11.31448672129398
343,90,RL,73.0,8544,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,0,0,Slab,0,0,None,None,0,None,0,0,0,Wall,0,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,0,6,8,0,0,Detchd,1949.0,1.0,2,400,0,0,2,0,0,0,0,0,0,0,0,,0,5,2006,WD,Normal,11.37940550085183
344,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,0,0,PConc,0,0,1.0,6.0,28,1.0,0,1656,1684,GasA,0,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,0,6,8,1,0,Attchd,2005.0,2.0,2,564,0,0,2,495,72,0,0,0,0,0,0,,0,7,2008,WD,Normal,12.491255347155263
345,160,RM,36.0,2592,Pave,,Reg,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,0,0,CBlock,0,0,1.0,3.0,129,4.0,232,175,536,GasA,0,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,0,4,8,0,0,Attchd,1976.0,1.0,1,336,0,0,2,182,0,0,0,0,0,0,0,,0,4,2010,WD,Normal,11.350418300109132
346,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,972,972,GasA,0,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,0,6,8,1,0,Detchd,1939.0,1.0,1,312,0,0,2,0,0,0,0,0,0,0,0,,0,10,2006,WD,Normal,11.850832386224807
347,20,RL,73.0,12772,Pave,,IR1,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,2.0,4.0,498,1.0,0,460,958,GasA,0,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,0,5,8,0,0,Attchd,1960.0,2.0,1,301,0,0,2,0,0,0,0,0,0,0,0,Gar2,15500,4,2007,WD,Normal,11.928347504569842
348,20,RL,73.0,17600,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,0,0,CBlock,0,0,1.0,4.0,1270,1.0,0,208,1478,GasA,0,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,0,6,8,2,0,Attchd,1960.0,1.0,2,498,0,0,2,0,40,0,0,0,0,0,0,,0,12,2009,WD,Normal,11.967187086434018
349,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,0,0,PConc,0,0,1.0,6.0,573,1.0,0,191,764,GasA,0,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,0,6,8,0,0,BuiltIn,2003.0,2.0,2,474,0,0,2,0,27,0,0,0,0,0,0,,0,10,2008,WD,Normal,11.944714374881176
350,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,0,0,PConc,0,0,1.0,6.0,1410,1.0,0,438,1848,GasA,0,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,0,10,8,2,0,Attchd,2006.0,3.0,3,706,0,0,2,0,0,0,0,0,0,0,0,,0,4,2006,New,Partial,12.988043102265232
351,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1869,1869,GasA,0,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,0,6,8,1,0,Attchd,2007.0,2.0,2,617,0,0,2,210,54,0,0,0,0,0,0,,0,12,2007,New,Partial,12.670001611311877
352,120,RL,80.0,5271,Pave,,IR1,Low,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,4.0,6.0,1082,1.0,0,371,1453,GasA,0,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,0,6,8,1,0,Attchd,1986.0,2.0,2,445,0,0,2,0,80,0,0,184,0,0,0,,0,12,2006,WD,Abnorml,12.154784614286667
353,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,2.0,2.0,236,3.0,380,0,616,GasA,0,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,0,5,8,0,0,Detchd,1941.0,1.0,1,200,0,0,2,48,0,0,0,0,0,0,0,,0,3,2008,ConLw,Normal,11.461642696843066
354,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,624,624,GasA,0,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,0,5,8,0,0,Detchd,2005.0,1.0,2,484,0,0,2,106,0,0,0,0,0,0,0,,0,5,2010,WD,Normal,11.570259974415547
355,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,0,0,CBlock,0,0,1.0,2.0,388,1.0,0,552,940,GasA,0,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,0,6,8,2,0,Attchd,1940.0,1.0,1,240,0,0,2,0,0,108,0,0,0,0,0,,0,6,2006,WD,Normal,11.849404844423074
356,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,5.0,334,4.0,544,322,1200,GasA,0,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,0,6,8,0,0,Attchd,1995.0,2.0,2,521,0,0,2,0,26,0,0,0,0,0,0,,0,8,2007,WD,Normal,12.086731521684555
357,20,RL,65.0,9248,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,0,0,PConc,0,0,1.0,6.0,560,1.0,0,598,1158,GasA,0,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,0,6,8,0,0,Attchd,1992.0,2.0,2,400,0,0,2,120,26,0,0,0,0,0,0,,0,7,2009,WD,Normal,12.06105265381003
358,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,0,0,PConc,0,0,1.0,5.0,874,1.0,0,268,1142,GasA,0,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,0,6,8,1,0,Attchd,1976.0,3.0,2,528,0,0,2,536,90,0,0,0,0,0,3,,0,8,2007,WD,Normal,11.80560254159177
359,80,RL,92.0,6930,Pave,,IR1,Lvl,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,0,0,CBlock,0,0,3.0,4.0,300,3.0,294,468,1062,GasA,0,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,0,6,6,0,0,BuiltIn,1958.0,1.0,1,288,0,0,2,168,0,294,0,0,0,0,0,,0,7,2006,WD,Abnorml,11.775297421715829
360,60,RL,78.0,12011,Pave,,IR1,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,0,0,PConc,0,0,3.0,6.0,956,1.0,0,130,1086,GasA,0,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,0,7,8,1,0,Attchd,1998.0,2.0,2,592,0,0,2,208,75,0,0,374,0,0,0,,0,6,2006,WD,Normal,12.54254845357358
361,85,RL,73.0,7540,Pave,,IR1,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,3.0,6.0,773,1.0,0,115,888,GasA,0,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,0,5,8,1,0,Attchd,1978.0,2.0,2,470,0,0,2,0,0,0,0,192,0,0,3,,0,6,2007,WD,Normal,11.95761769646754
362,50,RL,52.0,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1.0,3.0,399,1.0,0,484,883,GasA,0,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,0,8,8,0,0,Detchd,1940.0,1.0,1,240,0,0,0,0,0,0,0,0,0,0,0,,0,7,2008,WD,Normal,11.884495917930655
363,85,RL,64.0,7301,Pave,,Reg,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,0,0,Slab,0,0,None,None,0,None,0,0,0,GasA,0,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,0,7,8,1,0,BuiltIn,2003.0,2.0,2,672,0,0,2,0,0,177,0,0,0,0,0,,0,7,2009,ConLD,Normal,12.198549416880068
364,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,0,0,CBlock,0,0,1.0,5.0,162,1.0,0,321,483,GasA,0,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,0,5,8,0,0,Detchd,1972.0,1.0,1,264,0,0,2,250,0,0,0,0,0,0,0,,0,5,2009,WD,Normal,11.678448377988165
365,60,RL,80.0,18800,Pave,,IR1,Lvl,AllPub,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,0,0,PConc,0,0,2.0,6.0,712,1.0,0,84,796,GasA,0,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,0,6,8,1,0,Attchd,1976.0,3.0,2,566,0,0,2,306,111,0,0,0,0,0,0,,0,7,2006,WD,Normal,12.154784614286667
366,70,RM,59.0,10690,Pave,,Reg,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,1.0,3.0,456,1.0,0,216,672,GasA,0,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,0,6,8,0,0,Detchd,1964.0,1.0,1,468,0,0,2,0,128,218,0,0,0,0,0,,0,7,2009,WD,Normal,11.898194668458824
367,20,RL,73.0,9500,Pave,,IR1,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,0,0,CBlock,0,0,1.0,4.0,609,1.0,0,785,1394,GasA,0,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,0,6,8,2,0,Attchd,1963.0,2.0,2,514,0,0,2,0,76,0,0,185,0,0,0,,0,7,2009,WD,Normal,11.976665770490769
368,80,RL,101.0,9150,Pave,,IR1,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,0,0,CBlock,0,0,4.0,6.0,371,1.0,0,728,1099,GasA,0,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,0,6,8,1,0,Basment,1962.0,2.0,1,296,0,0,2,64,110,0,0,0,0,0,0,,0,12,2008,WD,Normal,12.013706813470414
369,20,RL,78.0,7800,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,0,0,PConc,0,0,1.0,2.0,540,1.0,0,728,1268,GasA,0,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,0,7,8,1,0,Attchd,1954.0,3.0,1,244,0,0,2,0,98,0,0,0,0,0,0,,0,3,2010,WD,Normal,11.790564777297387
370,20,RL,73.0,9830,Pave,,IR1,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,1.0,5.0,72,3.0,258,733,1063,GasA,0,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,0,7,8,1,0,Detchd,1997.0,3.0,2,576,0,0,2,364,17,0,0,182,0,0,0,,0,3,2010,WD,Normal,11.995357787034976
371,60,RL,65.0,8121,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,953,953,GasA,0,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,0,7,8,1,0,Attchd,2000.0,2.0,2,460,0,0,2,100,40,0,0,0,0,0,0,,0,1,2006,WD,Normal,12.057578437658943
372,50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,3,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,0,0,CBlock,0,0,None,None,0,None,0,0,0,GasA,0,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,0,7,6,1,0,Detchd,1991.0,3.0,2,680,0,0,0,0,59,0,0,0,0,0,0,,0,7,2008,WD,Normal,11.808821212646512
373,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,1.0,5.0,623,2.0,121,0,744,GasA,0,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,0,4,8,0,0,Attchd,1984.0,1.0,1,264,0,0,2,353,0,0,0,90,0,0,3,,0,2,2010,WD,Normal,11.736077016252436
374,20,RL,79.0,10634,Pave,,Reg,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,PConc,0,0,1.0,4.0,428,2.0,180,0,608,GasA,0,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,0,5,6,0,0,Attchd,1953.0,1.0,1,270,0,0,2,66,0,0,0,0,0,0,2,,0,11,2009,WD,Normal,11.719947764402807
375,60,RL,65.0,8200,Pave,,Reg,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,847,847,GasA,0,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,0,8,8,1,0,BuiltIn,2003.0,3.0,2,434,0,0,2,100,48,0,0,0,0,0,0,,0,7,2007,WD,Normal,12.299112067295642
376,30,RL,65.5,10020,Pave,,IR1,Low,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,4.0,4.0,350,1.0,0,333,683,GasA,0,N,FuseA,904,0,0,904,1,0,0,1,1,1,0,4,4,0,0,,0.0,None,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,3,2009,WD,Normal,11.0186455364637
377,85,RL,57.0,8846,Pave,,IR1,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,3.0,6.0,298,1.0,0,572,870,GasA,0,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,0,5,8,0,0,Detchd,1998.0,1.0,2,576,0,0,2,0,0,0,0,0,0,0,0,,0,7,2006,WD,Normal,11.904974309480185
378,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1580,1580,GasA,0,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,0,8,8,1,0,Attchd,2004.0,2.0,2,610,0,0,2,159,214,0,0,0,0,0,0,,0,12,2007,WD,Normal,12.73670383776449
379,20,RL,88.0,11394,Pave,,Reg,Lvl,AllPub,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,0,0,PConc,0,0,3.0,6.0,1445,1.0,0,411,1856,GasA,0,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,0,8,8,1,0,Attchd,2010.0,3.0,3,834,0,0,2,113,0,0,0,0,0,0,0,,0,6,2010,New,Partial,12.885204569609956
380,60,RL,60.0,8123,Pave,,IR1,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,982,982,GasA,0,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,0,7,8,1,0,Attchd,2000.0,3.0,2,463,0,0,2,100,63,0,0,0,0,0,0,,0,6,2009,WD,Normal,12.095146671399466
381,50,RL,50.0,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,2.0,218,1.0,0,808,1026,GasA,0,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,0,6,8,1,0,Detchd,1924.0,1.0,1,308,0,0,2,0,0,242,0,0,0,0,0,,0,5,2010,WD,Normal,11.751950239425476
382,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1293,1293,GasA,0,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,0,5,8,1,0,Attchd,2006.0,2.0,2,572,0,0,2,216,121,0,0,0,0,0,0,,0,8,2006,New,Partial,12.142871895843887
383,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,0,0,3.0,1.0,0,1.0,0,939,939,GasA,0,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,0,8,8,0,0,Attchd,2006.0,2.0,2,639,0,0,2,144,53,0,0,0,0,0,0,,0,4,2007,WD,Normal,12.271396795480596
384,45,RH,60.0,9000,Pave,,Reg,Lvl,AllPub,Corner,3,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1.0,1.0,0,1.0,0,784,784,GasA,0,N,FuseA,784,0,0,784,0,0,1,0,2,1,0,5,8,0,0,Detchd,1950.0,1.0,2,360,0,0,0,0,0,91,0,0,0,0,0,,0,10,2009,WD,Normal,11.23850177707664
385,60,RL,80.0,53107,Pave,,IR2,Low,AllPub,Corner,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,0,0,3.0,6.0,985,1.0,0,595,1580,GasA,0,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,0,9,8,2,0,Attchd,1992.0,3.0,2,501,0,0,2,216,231,0,0,0,0,0,0,,0,6,2007,WD,Normal,12.388398368982116
386,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,0,0,PConc,0,0,1.0,6.0,24,1.0,0,1232,1256,GasA,0,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,0,6,8,1,0,Attchd,2004.0,3.0,2,430,0,0,2,146,20,0,0,144,0,0,0,,0,4,2010,WD,Normal,12.165255859329688
387,50,RL,58.0,8410,Pave,,Reg,Lvl,AllPub,FR2,3,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,,0.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,658,658,GasA,0,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,0,8,8,0,0,,0.0,None,0,0,0,0,0,0,151,0,0,0,0,0,0,,0,5,2006,WD,AdjLand,11.302216779257382
388,80,RL,72.0,7200,Pave,,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,0,0,CBlock,0,0,3.0,5.0,631,1.0,0,410,1041,GasA,0,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,0,6,8,1,0,Detchd,1977.0,1.0,1,352,0,0,2,296,0,0,0,0,0,0,2,,0,10,2009,WD,Abnorml,11.736077016252436
389,20,RL,93.0,9382,Pave,,IR1,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,0,0,PConc,0,0,1.0,1.0,0,1.0,0,1468,1468,GasA,0,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,0,6,8,0,0,Attchd,1999.0,2.0,2,577,0,0,2,120,25,0,0,0,0,0,0,,0,7,2008,WD,Normal,12.160033942617156
390,60,RL,96.0,12474,Pave,,Reg,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,0,0,PConc,0,0,3.0,6.0,1280,1.0,0,402,1682,GasA,0,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,0,9,8,1,0,BuiltIn,2008.0,3.0,3,846,0,0,2,196,134,0,0,0,0,0,0,,0,8,2008,New,Partial,12.962196972666591
391,50,RL,50.0,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,1.0,3.0,241,4.0,391,229,861,GasA,0,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,0,7,8,0,0,Detchd,1978.0,1.0,1,384,0,0,2,0,130,112,0,0,0,0,3,,0,4,2008,WD,Normal,11.686887175419702
